fecha,imagen,nombre,precio
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/7101O1RUYlL._AC_UY218_.jpg,Davines Essential Champú Dede 295000 g,"17,40 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/618XsBsIeZL._AC_UY218_.jpg,Davines Essential Acondicionador Nounou 250 Ml - 250 ml,"23,82 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/71ONvn43fDL._AC_UY218_.jpg,Davines Naturaltech Replumping Acondicionador 150 ml,"19,50 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/81u0DiMx2WL._AC_UY218_.jpg,Davines Naturaltech Well-Being Shampoo 250ml,"19,89 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/81OOWiPkwGL._AC_UY218_.jpg,Davines Naturaltech Detoxifying Scrub Champú 250 ml,"19,89 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/617LFfN0y2L._AC_UY218_.jpg,Davines Essential Solu Champú 400 g (881-14861),"18,89 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/41FPLmCU8oL._AC_UY218_.jpg,Davines More Inside – Strong Moulding Clay,"22,90 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/61frKUCrCDL._AC_UY218_.jpg,Davines Heart Of Glass Rich Acondicionador 250 Ml,"28,74 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/718f-kCb10L._AC_UY218_.jpg,Davines More Inside Medium Hold Finishing Gum - 75 ml,"23,11 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/61BE+HkCXLL._AC_UY218_.jpg,Davines Heart Of Glass Sheer Glaze 150 Ml,"23,40 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/41dMkLTx-xL._AC_UY218_.jpg,Davines Essential Melu Conditioner 250 Ml - 250 ml,"21,79 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/61aNnP2A17L._AC_UY218_.jpg,Davines Dede Conditioner 250ml,"20,42 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/71kvCz8u76L._AC_UY218_.jpg,Davines More Inside Medium Hold Pliable Paste - 125 ml,"25,20 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/81tEdZR1bIL._AC_UY218_.jpg,Davines More inside Shine wax 75ml (13509),"21,90 €"
2023-03-30 16:08:39,https://m.media-amazon.com/images/I/717j3O4NbpL._AC_UY218_.jpg,"Davines We Stand for Regeneration - Lavado para el cabello y el cuerpo de edición limitada, 8.45 onzas líquidas","18,40 €"
2023-03-30 16:08:39,,,
2023-03-30 16:08:39,,,
2023-03-30 16:08:39,,,
