2023-03-30 16:38:25,https://m.media-amazon.com/images/I/413LeWVOkHL._AC_UY218_.jpg,"DAVINES 75098-D Melu Champú, 1000 ml","69,70 €"
2023-03-30 16:40:33,https://m.media-amazon.com/images/I/413LeWVOkHL._AC_UY218_.jpg,"DAVINES 75098-D Melu Champú, 1000 ml","53,00 €"
2023-03-30 16:35:33,https://m.media-amazon.com/images/I/413LeWVOkHL._AC_UY218_.jpg,"DAVINES 75098-D Melu Champú, 1000 ml","53,00 €"
2023-03-30 16:36:49,https://m.media-amazon.com/images/I/413LeWVOkHL._AC_UY218_.jpg,"DAVINES 75098-D Melu Champú, 1000 ml","53,00 €"
2023-03-30 16:37:34,https://m.media-amazon.com/images/I/416Em1V9wyL._AC_UY218_.jpg,Comfort Zone Remedy Cream Tratamiento Facial - 60 ml,"63,90 €"
2023-03-30 16:37:48,https://m.media-amazon.com/images/I/416Em1V9wyL._AC_UY218_.jpg,Comfort Zone Remedy Cream Tratamiento Facial - 60 ml,"63,90 €"
2023-03-30 16:40:42,https://m.media-amazon.com/images/I/416R3AdzHuL._AC_UY218_.jpg,"Living Proof Restore Tratamiento Reparador, Banana, 118 Mililitro","29,00 €"
2023-03-30 16:36:02,https://m.media-amazon.com/images/I/416R3AdzHuL._AC_UY218_.jpg,"Living Proof Restore Tratamiento Reparador, Banana, 118 Mililitro","28,40 €"
2023-03-30 16:35:57,https://m.media-amazon.com/images/I/417gbcqj7NL._AC_UY218_.jpg,Salerm Cosmetics Brushing Thermal Protection Tratamiento Capilar - 250 ml,"10,95 €"
2023-03-30 16:37:58,https://m.media-amazon.com/images/I/417tHqiZZXL._AC_UY218_.jpg,comfort zone Tranquilidad,"40,50 €"
2023-03-30 16:40:38,https://m.media-amazon.com/images/I/418h55GPzuL._AC_UY218_.jpg,Davines Nounou Shampoo 400 g,"53,00 €"
2023-03-30 16:35:48,https://m.media-amazon.com/images/I/418h55GPzuL._AC_UY218_.jpg,Davines Nounou Shampoo 400 g,"52,95 €"
2023-03-30 16:37:04,https://m.media-amazon.com/images/I/418h55GPzuL._AC_UY218_.jpg,Davines Nounou Shampoo 400 g,"53,00 €"
2023-03-30 16:39:07,https://m.media-amazon.com/images/I/419P6+8oKCL._AC_UY218_.jpg,Davines more inside volume boosting mousse 250ml.,"24,10 €"
