fecha,imagen,nombre,distribuidor,precio,ASIN,EAN
18-04-2023,https://m.media-amazon.com/images/I/31duhsWzEIL._SY445_SX342_QL70_ML2_.jpg,davines desintoxicante champu - 250 ml,Lui&LeiBeauty,21.4,B074SJNZB8,8004608256533
18-04-2023,https://m.media-amazon.com/images/I/81XF-GgYhUL.__AC_SX300_SY300_QL70_ML2_.jpg,davines more inside invisible serum efecto día despues - 50 ml,Lui&LeiBeauty,19.0,B00GB8RJ40,
18-04-2023,https://m.media-amazon.com/images/I/31ZRnVx1CIL._SX342_SY445_QL70_ML2_.jpg,"davines natural tech energizing gel (for scalp & fragile, thinning hai.",Lui&LeiBeauty,35.7,B074SJ9H4M,8004608255550
18-04-2023,https://m.media-amazon.com/images/I/313XKVW0rML._SX342_SY445_QL70_ML2_.jpg,"daviness, filtro solar corporal - 150 gr.",Lui&LeiBeauty,22.4,B00OOU62GI,8004608242437
18-04-2023,https://m.media-amazon.com/images/I/71pM+WYP0jL._AC_SX300_SY300_.jpg,davines essential haircare dede acondicionador 75ml,Lui&LeiBeauty,12.9,B00WQ5YF1C,
18-04-2023,https://m.media-amazon.com/images/I/61MBuRtgobL.__AC_SX300_SY300_QL70_ML2_.jpg,- davines - alchemic. champú dorado. envase de 280 ml,Lui&LeiBeauty,20.99,B075PDHQLS,
18-04-2023,https://m.media-amazon.com/images/I/21VaiWbWkRL._SX342_SY445_QL70_ML2_.jpg,davines nounou acondicionador 75 ml.,Lui&LeiBeauty,12.9,B00VO6BYRM,
18-04-2023,https://m.media-amazon.com/images/I/61lKj2+OR5L._AC_SY300_SX300_.jpg,davines alchemic conditioner - # tobacco (for natural & coloured hair) 250ml,Lui&LeiBeauty,32.6,B0769LK1P1,
18-04-2023,https://m.media-amazon.com/images/I/91J036FcEYL.__AC_SY300_SX300_QL70_ML2_.jpg,davines more inside forming pomade 75ml,Lui&LeiBeauty,22.9,B01H25XZKW,
18-04-2023,https://m.media-amazon.com/images/I/71UMyGEixAL.__AC_SY300_SX300_QL70_ML2_.jpg,davines essential haircare mini productos acondicionador momo 75 ml.,Lui&LeiBeauty,13.0,B003WM2FSS,8004608242970
