fecha,imagen,nombre,distribuidor,precio,ASIN,EAN
18-04-2023,https://m.media-amazon.com/images/I/31UcxgqeErL._SY445_SX342_QL70_ML2_.jpg,"daviness, cuidado del pelo y del cuero cabelludo - 280 gr.",GoodCareCosmetics,59.9,B00514HDDW,8004608224037
18-04-2023,https://m.media-amazon.com/images/I/61aNgUMI4zL.__AC_SX300_SY300_QL70_ML2_.jpg,nutritivo champú 1000 ml,GoodCareCosmetics,79.9,B00EXW51UU,
18-04-2023,https://m.media-amazon.com/images/I/31f60GzK0mL._SY445_SX342_QL70_ML2_.jpg,"daviness, filtro solar corporal - 280 gr.",GoodCareCosmetics,20.9,B00WT4CKH6,8004608247760
18-04-2023,https://m.media-amazon.com/images/I/816IvMudwCL.__AC_SX300_SY300_QL70_ML2_.jpg,"daviness, acondicionador de pelo - 125 gr.",GoodCareCosmetics,20.91,B00GB8T5P6,8004608237471
18-04-2023,https://m.media-amazon.com/images/I/31dgwhsom0L._SY445_SX342_QL70_ML2_.jpg,"daviness - tinte con extractos de plantas, 280 ml, mahogany/mogano",GoodCareCosmetics,69.91,B0087CW9G6,8004608224068
18-04-2023,https://m.media-amazon.com/images/I/313XKVW0rML._SX342_SY445_QL70_ML2_.jpg,"daviness, filtro solar corporal - 150 gr.",GoodCareCosmetics,22.9,B00OOU62GI,8004608242437
18-04-2023,https://m.media-amazon.com/images/I/51ipoyaJgXL.__AC_SX300_SY300_QL70_ML2_.jpg,authentic fórmulas nourishing oil r&c&c 140 ml,GoodCareCosmetics,35.16,B01LEJKG36,
18-04-2023,https://m.media-amazon.com/images/I/51KSK4kmLaL.__AC_SX300_SY300_QL70_ML2_.jpg,"daviness, cuidado del pelo y del cuero cabelludo - 280 gr.",GoodCareCosmetics,69.91,B007804K1U,8004608224105
18-04-2023,https://m.media-amazon.com/images/I/416noshP9BL._SY445_SX342_QL70_ML2_.jpg,davines alchemic shampoo - # chocolate (for natural & coloured hair) 280ml,GoodCareCosmetics,23.63,B075PDGST5,8004608259039
18-04-2023,https://m.media-amazon.com/images/I/41q2YzW5q2L._SY445_SX342_QL70_ML2_.jpg,davines ntech champú well-being 2370 g,GoodCareCosmetics,64.9,B0073FVT32,
18-04-2023,https://m.media-amazon.com/images/I/81gI5MxdyiL.__AC_SX300_SY300_QL70_ML2_.jpg,davines alchemic system acondicionador chocolate - 250 ml,GoodCareCosmetics,29.36,B009LNFNC2,
18-04-2023,https://m.media-amazon.com/images/I/21AdhDxrSML.__AC_SX300_SY300_QL70_ML2_.jpg,davines essential haircare minu hair mask 1000 ml/33.8oz (salon size) by davines,GoodCareCosmetics,89.89,B01095I6N8,
18-04-2023,https://m.media-amazon.com/images/I/71eITCwjI4L.__AC_SX300_SY300_QL70_ML2_.jpg,"davines sobre aftersun aftersun para el rostro y el cuerpo, novedad 2018, 150 ml",GoodCareCosmetics,27.91,B07C54JJRX,
18-04-2023,https://m.media-amazon.com/images/I/71pBlYxU7sL.__AC_SX300_SY300_QL70_ML2_.jpg,"daviness, filtro solar corporal - 75 gr.",GoodCareCosmetics,20.9,B015JWDUUA,8004608247746
18-04-2023,https://m.media-amazon.com/images/I/61ty+VqVwoL._AC_SY300_SX300_.jpg,davines natural tech detoxifying scrub shampoo (for atonic scalp) 1000ml,GoodCareCosmetics,64.9,B075QLWXGP,
